,degauss,k_density,k_list,k_offset,cutoff_wfc,lattice_parameter_initial,number_of_bands,number_of_k_points,fft_grid,smooth_fft_grid,number_of_atoms,number_of_species,volume,estimated_ram_per_process,estimated_ram_per_process_units,estimated_ram_total,estimated_ram_total_units,init_wall_time_seconds,total_number_of_scf_iterations,wall_time,wall_time_seconds,fermi_energy_units,energy_units,energy_accuracy_units,energy_smearing_units,energy_one_electron_units,energy_hartree_units,energy_xc_units,energy_ewald_units,forces_units,total_force_units,stress_units,energy_threshold,fermi_energy,energy,energy_accuracy,energy_smearing,energy_one_electron,energy_hartree,energy_xc,energy_ewald,scf_iterations,total_force,label
22,0.005,39,"[15, 15, 9]","[0, 0, 0]",90.0,2.614347081318,24,135,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,95.49,MB,381.97,MB,1.5,6,     27.17s ,27.17,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.78e-08,14.3274,-12551.087754555,2.993252179566e-08,0.0005532074255507,-9620.5109972011,5020.1714548909,-1135.6563585902,-6815.0924068615,6,0.0,Zn2_22
23,0.005,40,"[16, 16, 9]","[0, 0, 0]",90.0,2.614347081318,24,150,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,99.34,MB,397.37,MB,1.6,6,     30.25s ,30.25,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.59e-08,14.2324,-12551.098089574,2.72113834506e-08,0.00018775854580914,-9620.5506520781,5020.2072216694,-1135.6624400623,-6815.0924068615,6,0.0,Zn2_23
24,0.005,42,"[17, 17, 9]","[0, 0, 0]",90.0,2.614347081318,24,165,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,103.19,MB,412.77,MB,1.8,6,  16m59.17s ,1019.17,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.81e-08,14.2635,-12551.077647566,3.129309096819e-08,-4.08170751759e-06,-9620.5714524596,5020.249916466,-1135.6637006296,-6815.0924068615,6,0.0,Zn2_24
25,0.005,44,"[17, 17, 10]","[0, 0, 0]",90.0,2.614347081318,24,198,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,111.66,MB,446.66,MB,2.0,6,     39.23s ,39.23,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.8e-08,14.2738,-12551.079121199,3.401422931325e-08,-3.1973375554455e-05,-9620.5608417888,5020.2394694717,-1135.6653100469,-6815.0924068615,6,0.0,Zn2_25
26,0.005,45,"[18, 18, 10]","[0, 0, 0]",90.0,2.614347081318,24,222,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,117.83,MB,471.3,MB,2.3,6,     50.88s ,50.88,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.7e-08,14.3649,-12551.093701466,4.217764434843e-08,-2.2449391346745e-05,-9620.5129613188,5020.1694721334,-1135.65778297,-6815.0924068615,6,0.0,Zn2_26
27,0.005,48,"[19, 19, 10]","[0, 0, 0]",90.0,2.614347081318,24,240,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,122.45,MB,489.79,MB,2.5,6,  11m57.17s ,717.17,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,5e-08,14.3082,-12551.09169177,1.0340325711228e-07,-0.00022952801940581,-9620.6177841938,5020.2871487136,-1135.6684200359,-6815.0924068615,6,0.0,Zn2_27
28,0.005,49,"[19, 19, 11]","[0, 0, 0]",90.0,2.614347081318,24,240,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,122.45,MB,489.79,MB,2.4,6,     47.32s ,47.32,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.78e-08,14.2958,-12551.094160658,2.993252179566e-08,4.761992103855e-05,-9620.6103614726,5020.2747114786,-1135.6661514229,-6815.0924068615,6,0.0,Zn2_28
29,0.005,1,"[1, 1, 1]","[0, 0, 0]",85.0,2.614347081318,24,1,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,56.28,MB,225.14,MB,0.3,8,      1.24s ,1.24,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,5.97e-08,10.7292,-12563.384669486,1.904796841542e-06,9.660041124963e-06,-9601.3057543364,4986.2944346249,-1133.2809525728,-6815.0924068615,8,0.0,Zn2_29
30,0.005,3,"[2, 2, 1]","[0, 0, 0]",85.0,2.614347081318,24,2,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,56.76,MB,227.02,MB,0.3,6,      1.23s ,1.23,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.38e-08,12.1407,-12549.547280858,9.52398420771e-06,-0.0124803649627,-9619.057443602,5020.449421894,-1135.8343719232,-6815.0924068615,6,0.0,Zn2_30
31,0.005,5,"[2, 2, 2]","[0, 0, 0]",85.0,2.614347081318,24,4,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,57.23,MB,228.91,MB,0.3,6,      1.59s ,1.59,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,2.37e-08,12.2816,-12549.150074933,2.993252179566e-06,-0.0040474211744422,-9612.9780342736,5014.2407092415,-1135.3162957543,-6815.0924068615,6,0.0,Zn2_31
32,0.005,6,"[3, 3, 2]","[0, 0, 0]",85.0,2.614347081318,24,6,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,57.7,MB,230.8,MB,0.4,5,      1.76s ,1.76,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,3.97e-07,14.5354,-12550.269630841,1.0476382628481e-05,0.00097974586113885,-9622.5826738382,5023.1558965687,-1135.7514263203,-6815.0924068615,5,0.0,Zn2_32
33,0.005,8,"[4, 4, 2]","[0, 0, 0]",85.0,2.614347081318,24,8,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,58.17,MB,232.68,MB,0.3,6,      2.24s ,2.24,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.6e-08,13.016,-12551.383883523,1.36056917253e-06,-0.0010907683056173,-9620.3286322236,5019.6728294188,-1135.6345830887,-6815.0924068615,6,0.0,Zn2_33
34,0.005,10,"[4, 4, 3]","[0, 0, 0]",85.0,2.614347081318,24,8,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,58.17,MB,232.68,MB,0.4,6,      2.31s ,2.31,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.19e-08,13.0137,-12551.409138272,1.904796841542e-06,-0.00072722422271728,-9621.011969655,5020.3827997196,-1135.6868343872,-6815.0924068615,6,0.0,Zn2_34
35,0.005,11,"[5, 5, 3]","[0, 0, 0]",85.0,2.614347081318,24,10,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,58.64,MB,234.57,MB,0.4,6,      2.73s ,2.73,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,3.73e-08,13.8746,-12551.065208971,7.619187366168e-08,-0.00046545071392251,-9621.2206274957,5020.9634694176,-1135.7151787166,-6815.0924068615,6,0.0,Zn2_35
36,0.005,14,"[6, 6, 3]","[0, 0, 0]",85.0,2.614347081318,24,14,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,59.59,MB,238.34,MB,0.4,6,      3.42s ,3.42,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.48e-08,14.653,-12551.070085523,1.904796841542e-06,-0.00032259095080686,-9620.3389515966,5020.0213567637,-1135.6597612376,-6815.0924068615,6,0.0,Zn2_36
37,0.005,15,"[6, 6, 4]","[0, 0, 0]",85.0,2.614347081318,24,21,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,61.24,MB,244.95,MB,0.4,6,      4.59s ,4.59,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,9.24e-09,14.6018,-12551.01966487,5.714390524626e-06,-0.0013936310034225,-9621.1978823166,5020.994914076,-1135.7228961371,-6815.0924068615,6,0.0,Zn2_37
38,0.005,16,"[7, 7, 4]","[0, 0, 0]",85.0,2.614347081318,24,24,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,61.94,MB,247.78,MB,0.4,6,      5.37s ,5.37,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.54e-08,14.417,-12551.15227601,2.72113834506e-07,0.0001042195986158,-9620.7166366191,5020.3182400321,-1135.6615769172,-6815.0924068615,6,0.0,Zn2_38
