,degauss,k_density,k_list,k_offset,cutoff_wfc,lattice_parameter_initial,number_of_bands,number_of_k_points,fft_grid,smooth_fft_grid,number_of_atoms,number_of_species,volume,estimated_ram_per_process,estimated_ram_per_process_units,estimated_ram_total,estimated_ram_total_units,init_wall_time_seconds,total_number_of_scf_iterations,wall_time,wall_time_seconds,fermi_energy_units,energy_units,energy_accuracy_units,energy_smearing_units,energy_one_electron_units,energy_hartree_units,energy_xc_units,energy_ewald_units,forces_units,total_force_units,stress_units,energy_threshold,fermi_energy,energy,energy_accuracy,energy_smearing,energy_one_electron,energy_hartree,energy_xc,energy_ewald,scf_iterations,total_force,label
55,0.015,45,"[18, 18, 10]","[0, 0, 0]",85.0,2.614347081318,24,222,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,108.64,MB,434.56,MB,2.2,6,     44.40s ,44.4,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.69e-08,14.3301,-12551.091721566,2.585081427807e-08,0.001803706552023,-9620.5303371477,5020.1892818845,-1135.6600631479,-6815.0924068615,6,0.0,Zn2_55
56,0.015,48,"[19, 19, 10]","[0, 0, 0]",85.0,2.614347081318,24,240,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,112.89,MB,451.54,MB,2.3,6,     45.10s ,45.1,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.71e-08,14.287,-12551.091009852,4.625935186602e-08,0.00048381839775167,-9620.599454878,5020.2674434542,-1135.6670752493,-6815.0924068615,6,0.0,Zn2_56
57,0.015,49,"[19, 19, 11]","[0, 0, 0]",85.0,2.614347081318,24,240,"[45, 45, 80]","[30, 30, 60]",2,1,28.84510209197,112.89,MB,451.54,MB,2.5,6,   1m 6.79s ,66.79,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.72e-08,14.2794,-12551.092935602,3.945650600337e-08,0.00068150909852028,-9620.6031466464,5020.2687910979,-1135.666854565,-6815.0924068615,6,0.0,Zn2_57
58,0.015,1,"[1, 1, 1]","[0, 0, 0]",80.0,2.614347081318,24,1,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,51.0,MB,204.01,MB,0.3,8,      1.14s ,1.14,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.06e-07,10.6539,-12563.349946808,8.16341503518e-07,0.020125267086229,-9602.4503011795,4987.5348800976,-1133.3622441318,-6815.0924068615,8,0.0,Zn2_58
59,0.015,3,"[2, 2, 1]","[0, 0, 0]",80.0,2.614347081318,24,2,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,51.43,MB,205.74,MB,0.3,6,      1.13s ,1.13,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.24e-08,12.1898,-12549.568284236,8.435528869686e-06,-0.037440550660432,-9619.0651101372,5020.4637269183,-1135.8370537411,-6815.0924068615,6,0.0,Zn2_59
60,0.015,5,"[2, 2, 2]","[0, 0, 0]",80.0,2.614347081318,24,4,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,51.86,MB,207.46,MB,0.3,6,      1.50s ,1.5,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,1.61e-08,12.3528,-12549.14542029,4.08170751759e-07,0.0052550623719799,-9614.1088377353,5015.4718716868,-1135.4213023061,-6815.0924068615,6,0.0,Zn2_60
61,0.015,6,"[3, 3, 2]","[0, 0, 0]",80.0,2.614347081318,24,6,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,52.3,MB,209.18,MB,0.3,7,      1.97s ,1.97,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,9.65e-09,14.5517,-12550.271976191,5.578333607373e-08,-0.022988448852901,-9621.7503607492,5022.2933697283,-1135.6995898593,-6815.0924068615,7,0.0,Zn2_61
62,0.015,8,"[4, 4, 2]","[0, 0, 0]",80.0,2.614347081318,24,8,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,52.73,MB,210.9,MB,0.3,6,      2.12s ,2.12,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.83e-08,13.0973,-12551.382244582,8.16341503518e-07,-0.0032237325973926,-9620.3468963682,5019.6986252661,-1135.6383427495,-6815.0924068615,6,0.0,Zn2_62
63,0.015,10,"[4, 4, 3]","[0, 0, 0]",80.0,2.614347081318,24,8,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,52.73,MB,210.9,MB,0.3,6,      2.11s ,2.11,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,3.32e-08,13.0485,-12551.40405954,2.312967593301e-08,0.010043857688534,-9621.382269236,5020.7711653462,-1135.7105927822,-6815.0924068615,6,0.0,Zn2_63
64,0.015,11,"[5, 5, 3]","[0, 0, 0]",80.0,2.614347081318,24,10,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,53.16,MB,212.63,MB,0.4,6,      2.48s ,2.48,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,3.73e-08,13.9528,-12551.06211735,4.625935186602e-08,-0.00097988191805611,-9621.2007431854,5020.9472604128,-1135.7152476975,-6815.0924068615,6,0.0,Zn2_64
65,0.015,14,"[6, 6, 3]","[0, 0, 0]",80.0,2.614347081318,24,14,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,54.02,MB,216.07,MB,0.4,6,      3.13s ,3.13,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.29e-08,14.681,-12551.066630902,1.496626089783e-06,-0.0017370386625691,-9620.4500881928,5020.1425965385,-1135.6649953472,-6815.0924068615,6,0.0,Zn2_65
66,0.015,15,"[6, 6, 4]","[0, 0, 0]",80.0,2.614347081318,24,21,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,55.53,MB,222.1,MB,0.4,6,      4.33s ,4.33,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.41e-08,14.6089,-12551.019526909,1.224512255277e-06,-0.0077951089601761,-9620.720229066,5020.4774447209,-1135.6765407291,-6815.0924068615,6,0.0,Zn2_66
67,0.015,16,"[7, 7, 4]","[0, 0, 0]",80.0,2.614347081318,24,24,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,56.17,MB,224.69,MB,0.4,6,      4.67s ,4.67,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.5e-08,14.5003,-12551.148523152,5.44227669012e-07,-0.0011487285523671,-9620.7161347052,5020.3265336536,-1135.6653666466,-6815.0924068615,6,0.0,Zn2_67
68,0.015,19,"[8, 8, 4]","[0, 0, 0]",80.0,2.614347081318,24,30,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,57.46,MB,229.85,MB,0.5,6,      5.80s ,5.8,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.48e-08,14.1825,-12551.054139788,6.80284586265e-07,-0.0037370753461882,-9620.7821453036,5020.4992573659,-1135.6751079137,-6815.0924068615,6,0.0,Zn2_68
69,0.015,20,"[8, 8, 5]","[0, 0, 0]",80.0,2.614347081318,24,30,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,57.46,MB,229.85,MB,0.5,6,      6.11s ,6.11,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.81e-08,14.1116,-12551.021081223,1.496626089783e-06,-0.0043339570421771,-9620.6328594363,5020.3816899034,-1135.6731708713,-6815.0924068615,6,0.0,Zn2_69
70,0.015,21,"[9, 9, 5]","[0, 0, 0]",80.0,2.614347081318,24,36,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,58.76,MB,235.02,MB,0.5,6,      6.72s ,6.72,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.35e-08,14.5857,-12551.050584621,3.129309096819e-08,-0.01049325368622,-9620.4707752389,5020.1863046871,-1135.6632140901,-6815.0924068615,6,0.0,Zn2_70
71,0.015,24,"[10, 10, 5]","[0, 0, 0]",80.0,2.614347081318,24,42,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,60.05,MB,240.19,MB,0.6,6,      8.05s ,8.05,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.68e-08,14.1329,-12551.098309578,6.666788945397e-08,0.0021711962855234,-9620.6482085613,5020.3085904674,-1135.6684559549,-6815.0924068615,6,0.0,Zn2_71
72,0.015,25,"[10, 10, 6]","[0, 0, 0]",80.0,2.614347081318,24,56,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,63.06,MB,252.25,MB,0.7,6,     10.03s ,10.03,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.48e-08,14.2199,-12551.101770458,1.0068211876722e-07,-0.00057851401215976,-9620.6745098601,5020.3378515483,-1135.6721269066,-6815.0924068615,6,0.0,Zn2_72
73,0.015,27,"[11, 11, 6]","[0, 0, 0]",80.0,2.614347081318,24,64,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,64.78,MB,259.14,MB,0.7,6,     11.84s ,11.84,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.64e-08,14.1596,-12551.068041676,2.72113834506e-07,-0.00026041293962224,-9620.7050324607,5020.4053704738,-1135.6757124145,-6815.0924068615,6,0.0,Zn2_73
74,0.015,29,"[12, 12, 6]","[0, 0, 0]",80.0,2.614347081318,24,76,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,67.37,MB,269.47,MB,0.9,6,     13.70s ,13.7,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.35e-08,14.3963,-12551.070630159,7.891301200674e-08,-0.00029619590885978,-9620.5549965115,5020.2371282043,-1135.660058658,-6815.0924068615,6,0.0,Zn2_74
75,0.015,30,"[12, 12, 7]","[0, 0, 0]",80.0,2.614347081318,24,76,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,67.37,MB,269.47,MB,0.8,6,     13.90s ,13.9,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.44e-08,14.4373,-12551.075618958,1.088455338024e-07,-0.003287407234667,-9620.5623478028,5020.2449793687,-1135.6625562549,-6815.0924068615,6,0.0,Zn2_75
76,0.015,32,"[13, 13, 7]","[0, 0, 0]",80.0,2.614347081318,24,84,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,69.09,MB,276.36,MB,0.9,6,     14.93s ,14.93,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.7e-08,14.1091,-12551.09774603,2.72113834506e-07,0.0024469836567952,-9620.6433394924,5020.3048210105,-1135.6692678065,-6815.0924068615,6,0.0,Zn2_76
77,0.015,34,"[14, 14, 7]","[0, 0, 0]",80.0,2.614347081318,24,96,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,71.68,MB,286.7,MB,1.0,6,     16.64s ,16.64,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.61e-08,14.2539,-12551.075062077,2.72113834506e-08,-0.00027769216811337,-9620.5746586409,5020.2632173903,-1135.6709362725,-6815.0924068615,6,0.0,Zn2_77
78,0.015,35,"[14, 14, 8]","[0, 0, 0]",80.0,2.614347081318,24,120,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,76.84,MB,307.37,MB,1.2,6,     20.45s ,20.45,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.71e-08,14.267,-12551.077036127,2.585081427807e-08,0.0012801595344335,-9620.569476369,5020.2526596456,-1135.6690927013,-6815.0924068615,6,0.0,Zn2_78
79,0.015,37,"[15, 15, 8]","[0, 0, 0]",80.0,2.614347081318,24,135,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,80.07,MB,320.29,MB,1.3,6,     22.87s ,22.87,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.62e-08,14.3446,-12551.086020781,6.258618193638e-08,0.0024612696331068,-9620.5332917597,5020.1968228392,-1135.6596064049,-6815.0924068615,6,0.0,Zn2_79
80,0.015,39,"[15, 15, 9]","[0, 0, 0]",80.0,2.614347081318,24,135,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,80.07,MB,320.29,MB,1.3,6,     22.93s ,22.93,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.59e-08,14.361,-12551.081572128,6.530732028144e-08,0.0002949713966045,-9620.5309858671,5020.2020844323,-1135.6605588033,-6815.0924068615,6,0.0,Zn2_80
81,0.015,40,"[16, 16, 9]","[0, 0, 0]",80.0,2.614347081318,24,150,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,83.3,MB,333.21,MB,1.4,6,     25.55s ,25.55,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.64e-08,14.2573,-12551.092718727,3.945650600337e-08,0.00096641228324806,-9620.5688871065,5020.2334920832,-1135.6658831186,-6815.0924068615,6,0.0,Zn2_81
82,0.015,42,"[17, 17, 9]","[0, 0, 0]",80.0,2.614347081318,24,165,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,86.53,MB,346.13,MB,1.5,6,     30.33s ,30.33,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.69e-08,14.2767,-12551.073078231,1.224512255277e-07,-0.0018744561489946,-9620.5849102575,5020.2743688873,-1135.6682555431,-6815.0924068615,6,0.0,Zn2_82
83,0.015,44,"[17, 17, 10]","[0, 0, 0]",80.0,2.614347081318,24,198,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,93.64,MB,374.56,MB,1.8,6,     33.46s ,33.46,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.69e-08,14.2773,-12551.074451453,8.707642704192e-08,-0.0022427622239985,-9620.5900137525,5020.2796662634,-1135.6694543406,-6815.0924068615,6,0.0,Zn2_83
84,0.015,45,"[18, 18, 10]","[0, 0, 0]",80.0,2.614347081318,24,222,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,98.81,MB,395.23,MB,2.0,6,     37.20s ,37.2,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.64e-08,14.33,-12551.087732785,2.449024510554e-08,0.001803706552023,-9620.5205398251,5020.1841522666,-1135.6607420719,-6815.0924068615,6,0.0,Zn2_84
85,0.015,48,"[19, 19, 10]","[0, 0, 0]",80.0,2.614347081318,24,240,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,102.68,MB,410.73,MB,2.1,6,     40.16s ,40.16,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.74e-08,14.2869,-12551.087020255,5.44227669012e-08,0.00048381839775167,-9620.5944430854,5020.2676531179,-1135.6683072447,-6815.0924068615,6,0.0,Zn2_85
86,0.015,49,"[19, 19, 11]","[0, 0, 0]",80.0,2.614347081318,24,240,"[40, 40, 80]","[30, 30, 54]",2,1,28.84510209197,102.68,MB,410.73,MB,2.1,6,     40.52s ,40.52,eV,eV,eV,eV,eV,eV,eV,eV,ev / angstrom,ev / angstrom,GPascal,4.74e-08,14.2794,-12551.088945053,3.809593683084e-08,0.00068150909852028,-9620.5952225555,5020.2657536273,-1135.6677507719,-6815.0924068615,6,0.0,Zn2_86
